Date,Symbol,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-03-23,VFMV,92.34600067138672,92.68000030517578,92.05899810791016,92.05899810791016,2100,0.0,0
2021-03-24,VFMV,91.80999755859375,91.80999755859375,91.43499755859375,91.43499755859375,1200,0.0,0
2021-03-25,VFMV,91.47200012207031,91.86599731445312,91.44999694824219,91.86599731445312,1500,0.0,0
2021-03-26,VFMV,91.94999694824219,93.3594970703125,91.94999694824219,93.3594970703125,1677,0.0,0
2021-03-19,VFQY,111.66982628082259,112.4540023803711,111.66982628082259,112.4540023803711,1400,0.0,0
2021-03-22,VFQY,112.54000091552734,112.54000091552734,111.77999877929688,111.9800033569336,3800,0.262,0
2021-03-23,VFQY,110.94000244140625,110.94000244140625,109.5,109.76599884033203,2900,0.0,0
2021-03-24,VFQY,110.61900329589844,110.61900329589844,108.52100372314453,108.52100372314453,1200,0.0,0
2021-03-25,VFQY,108.25,110.11000061035156,108.25,110.11000061035156,900,0.0,0
2021-03-26,VFQY,110.30999755859375,112.35430145263672,110.30999755859375,112.35430145263672,945,0.0,0
2021-03-19,VFVA,94.72386485444173,96.02923785646745,93.89680551710515,95.531005859375,21400,0.0,0
2021-03-22,VFVA,94.95999908447266,94.95999908447266,94.0999984741211,94.5999984741211,56000,0.339,0
2021-03-23,VFVA,94.6500015258789,94.6500015258789,91.56999969482422,91.88099670410156,16400,0.0,0
2021-03-24,VFVA,92.81999969482422,93.61000061035156,91.63500213623047,91.63500213623047,14800,0.0,0
2021-03-25,VFVA,91.5,93.58399963378906,90.66000366210938,93.43000030517578,20300,0.0,0
2021-03-26,VFVA,94.79000091552734,95.30999755859375,93.83499908447266,95.30999755859375,41189,0.0,0
2021-03-19,VGK,62.74981512946495,63.05848743544071,62.47101678751428,62.93899917602539,3666900,0.0,0
2021-03-22,VGK,62.97999954223633,63.29999923706055,62.939998626708984,63.15999984741211,2516600,0.271,0
2021-03-23,VGK,62.790000915527344,62.849998474121094,62.189998626708984,62.2400016784668,2292900,0.0,0
2021-03-24,VGK,62.2599983215332,62.54999923706055,62.099998474121094,62.130001068115234,2388000,0.0,0
2021-03-25,VGK,61.93000030517578,62.47999954223633,61.779998779296875,62.45000076293945,4515700,0.0,0
2021-03-26,VGK,62.68000030517578,63.279998779296875,62.665000915527344,63.279998779296875,2625134,0.0,0
2021-03-19,VGT,352.1099853515625,354.0299987792969,349.0,351.5400085449219,405500,0.0,0
2021-03-22,VGT,353.0199890136719,359.760009765625,352.8599853515625,357.9599914550781,880600,0.0,0
2021-03-23,VGT,358.94000244140625,360.2300109863281,354.260009765625,355.260009765625,302500,0.0,0
2021-03-24,VGT,357.3900146484375,357.42999267578125,349.80999755859375,349.80999755859375,364100,0.0,0
2021-03-25,VGT,347.82000732421875,350.989990234375,344.79998779296875,349.8900146484375,438000,0.0,0
2021-03-26,VGT,349.29998779296875,357.9679870605469,349.0899963378906,357.5899963378906,365893,0.0,0
2021-03-19,VHT,226.6199951171875,228.39999389648438,225.1999969482422,227.4199981689453,281100,0.0,0
